,country,rank,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score,total_score,economy,region
10,Ireland,11,83.93764905417787,78.28362197701627,89.82482826729218,76.86565233264028,66.57729688101992,63.146266982760835,75.84219082070192,76.71203599754965,52.41472280471033,86.02977833881657,79.49542315474301,50.678119830855444,59.40139767122031,58.733114114978584,91.33905201147884,87.89029720693249,40.74300009268917,72.0015632677172,HI,nor_eu
11,Slovenia,12,83.87727488362873,72.12576106804006,86.83310834698737,74.4956733068267,77.7301836116639,63.3685890735775,79.75217333007151,71.47421599889721,52.41800272971805,90.10813881917625,86.77017226287106,66.1517301365432,58.963508492967605,57.46671219296846,92.1105344247708,81.89710330984681,61.18443449182975,73.30457896364018,HI,sou_eu
12,Sweden,13,83.75611265386893,75.33999780016063,92.75666452131769,72.20499093337659,76.18325085918931,76.83346477507598,91.69444460148732,84.30130011566202,69.14425818490379,88.82331485373807,85.84058039778145,57.70252794456854,65.76859919420615,60.219096319489715,80.4568212498143,86.52080510791296,76.50542430053304,78.09004745261248,HI,nor_eu
13,Germany,14,82.71992556835926,78.42619207264927,86.56147911316187,72.15101135552652,70.15413477002701,80.64388155572803,77.684674811859,82.54628310436891,60.62503608118527,84.70266070474396,90.96794929942878,57.77723385199744,58.5921000757332,50.44309812694835,89.58131946197308,87.38633886050421,60.726228431327286,74.8083757537035,HI,wes_eu
15,Singapore,16,81.45487762400441,67.99367616883076,88.59818971395735,72.03851597229459,62.448388372604924,81.09748502623312,78.37570319459205,82.07713393199866,64.46527421317725,80.34441298153685,90.19901962684038,45.974753438233506,58.16875181037451,31.811324066208055,65.52842001557624,94.25650580381858,34.69382943303146,70.72966528171682,HI,southeast_as
16,Malta,17,81.43783505333798,67.77631681001347,85.99772886704163,65.3655738843473,62.84730105630025,76.77460563543333,77.76957668783434,74.41043033218257,41.61445681587175,88.76454670012568,79.96977970553148,58.67385589247244,57.126791089496884,56.43013640973847,86.80915301062475,80.97413051183077,61.940360159105715,70.23370121560588,HI,sou_eu
17,Belgium,18,81.4204303586254,77.2059513215147,86.48828305555418,66.86229585589243,77.89596719914923,77.95535740303704,75.79715215355759,73.9474691589527,59.653961963637975,89.53474992521724,81.67519002353674,58.10806076436002,54.37148282013807,54.98658311298683,90.86078143780063,85.95913425645182,59.03022300021564,73.60778537583126,HI,wes_eu
18,Switzerland,19,81.13599760417783,74.1452154212033,90.8301848556059,73.47629759892594,69.59571453718212,79.00625523781379,82.01882306496412,83.46461151357761,74.28617694967542,74.69688046720381,93.81767548397862,42.16061023114337,60.514306889701956,51.09886960221334,75.96583409178103,91.23923998421793,36.11971673484514,74.05436038966353,HI,wes_eu
19,Hungary,20,80.01528370262393,74.95287434869854,79.27399845489428,52.51160187389899,64.76488620957616,54.045790843709604,77.83807101152527,66.37136086477096,46.2117117565016,83.33071286474943,80.57998626980094,66.05923865823432,54.34960570122134,61.018146864769875,89.17212967836873,71.09664772191039,49.73751586246357,66.58176481572299,HI,east_eu
20,Bulgaria,21,79.20074004952528,66.97565520566941,75.88301349789003,57.16321996152552,67.19597744706523,62.54555413653229,72.80009379605762,63.97988496171363,38.45538351635958,80.89553059652812,75.08551420208893,66.91139886688613,55.75230821292837,62.97878340045202,96.00386847126404,72.10732255315527,52.5552657632159,66.02955780502421,UMI,east_eu
21,Brunei Darussalam,22,78.78444591244431,64.14976244563321,82.31841335721549,55.487463932664355,62.694887735463716,72.05968718347283,78.49054885961854,58.92452626720681,43.12567317745232,80.33158640939861,79.36169106536609,62.30431649507443,41.78723216285913,58.83488156596436,73.86924304971441,76.7297476620875,39.26106904675121,65.09303832222638,HI,southeast_as
22,Lithuania,23,78.3349041542005,72.73703511059395,79.11810465073765,64.26704312909584,65.73352009085366,56.79222470136471,77.38879349891829,69.63610640479278,46.3528625421943,73.56293373970287,81.17971453506603,65.98489039783433,56.49878598882373,60.674288123546376,94.19149886924934,74.71905389633706,48.7790543149051,67.89621443138026,HI,nor_eu
23,Croatia,24,78.32726429903843,73.64900272388253,80.99142871386366,56.67819782873031,65.46690476548847,51.236678985723145,77.16311327600684,62.90496718635634,47.15344281787338,81.78996343887859,76.16212336104303,66.70995635965242,56.83301587648691,71.93658219888367,88.59497089007648,73.59378330702822,50.32949413721223,67.47125776041896,UMI,sou_eu
24,Cyprus,25,77.20051336713364,62.972527905302876,86.39162829796061,66.3937511622989,68.27788052925196,59.59105242987126,78.60467283101028,61.247432424852406,48.10600235843881,82.72820153991557,74.94892452723127,52.44980382233739,58.43912996621184,51.29757899535337,84.76285045236541,82.21898937636306,36.75788163760533,66.90325516338572,HI,west_as
25,New Zealand,26,77.08215956789184,69.3158495404588,90.94515042100537,74.05180952857219,75.50114031254876,70.57468534307934,83.6991380639081,80.57922020159647,49.13139355687875,73.78231629741511,78.41147584448784,63.304478573851874,53.67671351150814,62.22022664483362,57.06855383485039,90.43112246788476,56.197427250619626,72.00629251679356,HI,oceania
26,United Kingdom,27,77.03655646769931,75.8803891001687,88.17544281324771,81.62664671829342,69.91027433109936,78.33197394473338,75.8245190991699,77.36814182373107,62.70096006486831,68.43441158663968,83.12912629751276,53.044164994395985,56.49588870787575,59.39742952190026,82.28279031357575,89.4550771850205,49.5348793407606,73.67912958471098,HI,nor_eu
27,Romania,28,76.5385559141147,66.77310318807854,76.35810200379318,60.0446222146141,62.71450306693539,58.03985422175074,74.73244750114677,65.6677011089745,38.74766757678572,67.88176676539233,82.70113458923275,67.8488733473025,57.29966010663948,60.678614506191956,86.23976390060035,74.42607608275395,47.16295245394055,65.29006206573555,UMI,east_eu
28,Poland,29,76.2547735041001,70.77685864988,82.1031126192006,72.25023240484792,69.10820553019578,64.0855509301412,76.26875507956612,67.93555220920477,47.710100917900554,76.67754522442766,79.46343813784847,70.93020677782131,54.74172055403977,52.78942961127911,93.22401386696394,75.58411572170218,48.123334144323564,69.15298066179164,HI,east_eu
29,China,30,75.71684547313723,70.49242344205119,75.60834224115648,56.00759097786849,66.19971950859735,56.88696237435055,65.68316211563737,68.14551467224778,49.22170980649153,70.79032506343987,74.85046128019663,72.27210204448242,69.42535285813096,40.417434511205734,69.46161282217297,78.3021521584279,38.721409236403346,64.57629261682814,UMI,east_as
31,Barbados,32,73.23921655200097,62.78041890668616,78.6624931736237,50.84789885901144,65.45218398463433,62.02493660315644,78.45657788306333,56.51885940480298,34.5826213658114,71.97139542303668,77.73735848255372,54.96721742015364,56.48287427019113,42.820897244448275,61.834953816208,75.63777644972613,43.535086052643734,61.166198037320214,HI,lat_cab
32,United Arab Emirates,33,72.28907241594897,72.23832148326743,82.92640751211927,58.658859903130256,63.130297925869726,84.27452834046413,81.67570721119243,72.45879705114392,46.48844270144194,66.99189846125876,64.92356390563305,47.101732049784005,43.032727925952535,62.53500719662782,69.99162556864523,92.47297963494938,60.26272156993876,68.04068150371513,HI,west_as
33,Algeria,34,71.06761859172028,61.067541908630034,74.27563922892925,52.630688463071735,54.913679214410536,58.73709145221343,76.85045635971284,45.98761977923588,32.41140889848767,82.78249014272903,69.83823414994303,71.7528118847961,57.79852572410306,50.18441356438174,72.73093531383654,70.56594508437715,55.463375709786234,61.2050840790786,UMI,north_af
34,Belarus,35,71.04338076140004,65.54535007416276,76.14237065010443,60.76999818201638,69.91479795571733,62.671511460913685,79.38112102274272,67.77335527534532,34.14022027175868,76.09271634928676,78.89090546691284,69.93150918805996,54.97492102889188,60.31061216569072,77.28774443816327,68.12856997118482,45.43594279275157,64.71836191758997,UMI,east_eu
35,Albania,36,70.37620987669595,55.14726180259837,77.05291262739624,56.99708540768135,64.82061007867405,56.54372016299238,71.08315664444825,52.29366606413732,32.32744856185645,66.8383120073283,78.76941733604265,72.96287685495193,67.67506829442573,50.48468652703855,86.35017305656974,71.38622375038037,47.950986701035916,62.76988716105829,UMI,sou_eu
36,Thailand,37,70.19262210928369,60.75989261486057,73.79232475398314,55.54025374243812,61.80425301287048,53.256236958247015,72.71536965881674,62.3076848311521,38.189833878703034,70.34287620359464,76.60555790580929,69.12085929279213,66.38889997501383,57.115833543355016,74.71305215437255,67.91300580970777,42.998368078581066,62.360742434011236,UMI,southeast_as
37,Kuwait,38,70.18007807934777,68.61986150192955,79.15633238843103,48.367766513777696,55.724466379106616,85.68183869805948,78.37837409383302,61.719207268310015,43.78065877307859,65.688864834281,60.05845319117177,29.089435130082258,45.05879626692663,45.972582160937144,71.21052768539928,79.16524871225263,45.55381074904022,61.41938155623327,HI,west_as
38,Azerbaijan,39,69.7859875711246,64.30002817220223,71.99228683890233,53.79797963720633,63.813688423176146,55.21672128615048,76.2757997010402,51.812651645255066,36.90566788619787,69.41745404007052,77.03015674643986,71.84090905716275,61.47365008112179,50.29002253658939,69.7703290701618,76.22262604896122,45.14625130603735,61.8991991226611,UMI,west_as
39,Turkmenistan,40,69.76134576784546,57.42627667231475,66.2484014841599,52.289129280752576,63.632543461581136,54.00687064578284,75.0164118694495,59.39044446183081,26.539373108812278,66.90514617125437,70.15782014837595,74.09085427965461,51.524718609741875,53.22219473456544,63.59233297350356,68.18554352676489,41.86391103817624,58.30639631397814,UMI,cent_as
41,Portugal,42,69.74304281360983,65.3306034072066,85.13488740552704,66.78625307538701,71.96865784627498,59.568985576376626,82.24789539428738,71.18489148916187,54.194716492364506,70.54567711639282,79.07688488380444,56.347083199576964,55.75673340086968,59.106810328366635,76.22428324766136,79.07951960839246,53.656274879056085,68.62198556134706,HI,sou_eu
42,Bosnia and Herzegovina,43,69.74275415508743,68.34112365257215,75.22771529592858,50.794027831329366,55.97794346299362,53.187448168004885,61.66377695536471,46.07894411415827,30.819522489826337,73.4450439224924,69.46978681685573,74.62119770797813,55.126492617951875,29.415762117649802,66.872017327588,70.01670188846808,52.47697220721786,58.676875602209805,UMI,sou_eu
43,Serbia,44,69.67828378953747,70.1558602648488,77.39080784015998,53.49600088788183,67.84669425544959,51.23889121155315,69.84505754304341,54.056790852476325,36.22446562991376,70.59030511796942,81.67941010438358,73.16155568434161,54.52348863613737,49.64911291126574,67.82626390553332,71.60147570011813,53.69183488505705,62.596778875684635,UMI,sou_eu
44,Cuba,45,69.49665853993943,61.93813492295647,81.44370140661215,55.364681462546386,72.68853509637117,52.87784538178306,74.83515058635192,60.55341366976162,27.280190297700116,65.01371398602352,57.854988748275005,71.05095324120295,59.44886778299052,56.91087567436483,67.87120825067846,64.99837520686293,60.97925268468973,62.100668221274496,UMI,lat_cab
45,Malaysia,46,69.44263203769599,65.27342454533225,77.79476453819238,54.14813039905511,56.29559949330392,52.07130638021833,77.84764940113556,66.05786614145741,46.94419678056078,63.65057381043456,81.23923833744699,68.7679041883104,55.73677072282078,51.313805936327405,68.04691165390696,78.59396966189257,42.839521120792824,63.60642363911295,UMI,southeast_as
46,Australia,47,69.32815374892547,67.79359765444478,91.16155951456895,78.70114904342714,69.45879052169619,71.49082216878249,75.59552225997942,78.66304200240053,63.23610713135451,64.30245312858416,81.23521602760113,56.88114307058441,48.21773963465138,60.669907350059084,67.72562598865265,84.73709172127192,55.014706227774354,71.8435693373306,HI,oceania
47,Vietnam,48,69.2575157745861,67.09948521543704,72.44741216004647,50.590886705896,71.27082219208364,48.965373276858614,64.6268089874836,59.21428828754106,30.49027275675522,72.30783480227328,74.17581784229405,74.17065161328871,66.84180904265823,53.47030300748818,63.73727685487271,69.29673670655207,50.21517015449348,61.143356411191476,LMI,southeast_as
48,Gabon,49,69.10979741299846,59.06467217688669,58.964288150571726,52.677847295367364,52.12331368186415,46.68711875919907,68.91466533756343,52.7200981137726,29.85313787436952,63.122910441006326,66.08137483860061,74.98042523573088,58.8677360314872,60.4264768860431,89.12378949744648,62.23440637349404,42.98735507930604,57.38797648359675,UMI,mid_af
49,Kyrgyz Republic,50,68.87492316626516,67.50209724931203,69.82851527748815,52.3387124163561,60.400832800591296,54.163045722970956,71.61756010712996,52.2001282498965,25.705456159452197,72.60492735748807,82.9194874458874,75.00463672180896,60.01283810517043,57.9464032473228,70.10623703453399,63.268412502924775,48.5482180925438,60.23725684535036,LMI,cent_as
51,Bahrain,52,68.68402576198754,68.5277937303599,82.81123902335084,48.51147484976344,54.902070268715306,61.99586058961297,78.072899660321,65.27935051407597,42.3269427747992,60.32516938253965,70.33513371464996,65.44196209624339,45.90825490268524,50.60553135157536,66.17683258474604,76.46636540320068,43.87894265977769,62.714751009789246,HI,west_as
52,Tajikistan,53,68.17982362115981,49.62694250785398,66.28200546690812,53.4688806340142,54.53573605513087,52.07192335999066,71.01334482721143,47.9620903225779,26.235889365616014,69.30666176405786,80.30928798137325,77.27443832298188,66.16497098384329,57.36136785291715,70.44718844091209,75.3823061091281,47.618974117370556,59.31774768017752,LMI,cent_as
53,Former Yugoslav Republic of Macedonia (FYROM),54,67.97234774857876,67.74485234097598,74.53373456170885,57.56493668568591,63.25486285966209,50.874286206762704,69.38515809665171,48.61016409152507,34.89703953166037,67.42958171149901,74.67787444334743,73.75687234504787,55.96102504564377,47.569350685038025,79.06233798483352,72.65719439733435,46.44036623464423,61.51031491663691,UMI,sou_eu
55,Nicaragua,56,67.93227031951632,53.98239905505908,74.62215213813566,47.22776929133163,74.24597093325339,48.77658576131204,59.67547111903701,53.83531649640941,26.660501887917768,63.07208575296585,83.29405465800207,75.35123135115781,60.293845082584895,51.840899658108036,80.04717147237668,62.79926033030212,46.98739313311356,59.58408817336092,LMI,lat_cab
57,Dominican Republic,58,67.30860210502789,58.31679174617543,69.68087866258779,44.79366493058622,67.19340685747902,56.23475015075889,75.68952612964253,54.30122918550658,29.168269316996952,56.07779416071841,73.06562607409472,71.81863830959622,57.61155251738396,67.17318353232439,83.4191307390608,59.63048419598946,41.170330736097604,59.47297387459347,UMI,lat_cab
58,Russian Federation,59,67.18836458204247,68.49125970592011,73.59048346107883,53.017053477355745,65.72065267234284,67.84678195210844,78.29684470888438,52.79529266027748,40.21243671197613,65.98773740339148,75.17746508138686,67.7698934880853,52.03966391340124,57.68189406336844,68.35242835292357,57.44323479550946,41.68850182162669,61.38717616925792,UMI,east_eu
59,Bolivia,60,67.0958047189394,59.502958084531535,68.55253610828373,49.68837798481486,70.91234652988604,49.872148462774454,68.2636550072175,58.88082769257122,27.020421348847886,63.70347495493857,81.10578892735677,72.57691504123748,60.28306647348929,63.954728748989645,80.57609392835494,57.150467214467426,49.31607658446295,59.860841926020726,LMI,lat_cab
60,Lebanon,61,66.67961331934276,55.953233823504554,77.89238107694722,45.734180687612884,51.42488006524174,62.39323144791312,77.40906134441387,43.86749075994263,32.38812021572273,68.77216830209942,70.34520488333101,64.6145511937536,57.48107373214668,51.40249245219862,63.11957877266916,68.50780109445041,43.511523514303796,58.81221968740879,UMI,west_as
61,"Iran, Islamic Rep.",62,66.65109393681453,61.90569954569349,76.11182104623533,48.85599086206238,52.56397045730629,51.83434130774889,76.43277857911835,51.32200745814051,34.348129045225825,67.38763835279467,70.97144538829636,69.6961863127199,61.16408778776558,66.9074573221202,72.44242187531434,68.90845463156325,40.640184060674656,60.72092994361915,UMI,south_as
62,Nepal,63,66.5706386332391,55.178078489884,60.701725858304506,43.97672388903953,62.50464661931677,41.097867056532515,54.17514888933664,50.585057038771104,24.794889146247396,73.72776338622614,60.390038055695584,78.80958652391668,60.65456960390278,51.47481466373105,72.15376599132607,61.124565206268166,46.78386885691923,54.938277109113066,LI,south_as
63,Sri Lanka,64,66.4985690273133,47.94907304496456,75.58863236069162,50.98173168535474,56.143636505424595,54.05137871035221,54.77544077992815,60.35930171590348,28.385945491117244,59.18296335051997,67.76142846896425,62.354368304046154,62.69860968625299,58.760886655339895,70.8118470503047,73.64924751680829,38.640604868398256,58.39343063103574,LMI,south_as
64,Morocco,65,66.46236269911932,60.99140878695647,72.58741109474644,42.967527756269014,51.5172921028363,55.07439886527329,74.39366688681446,41.981665285834055,33.89864503951415,66.44142321305868,71.06325149107762,70.60715716756894,59.90096183992654,52.83785676918697,80.26466522903851,74.69291345805662,50.633316578285715,59.75951004773818,LMI,north_af
65,Tunisia,66,66.34848814570086,59.518261190002704,74.4337612322467,46.682745583741706,60.21835396670086,57.01302421514059,77.26622283837744,39.97821728826708,32.70860426058527,66.36313402761719,63.19789187866641,71.97300937232806,58.40712628152208,59.688150367985116,74.43354131623236,73.23273774983777,53.45029696375489,60.44754485815042,LMI,north_af
66,"Egypt, Arab Rep.",67,66.29662840809434,59.42682988442061,71.21600063433998,45.80178307385096,52.150933240391,56.52039791717636,77.51900507802503,40.943146620813316,35.36548369623503,59.46261694405459,58.95225071870969,70.6553539784088,59.888118921524075,57.02235162103519,70.58139886445508,72.98359778188365,42.14833042432913,58.54478325979032,LMI,north_af
68,Samoa,69,65.72219837697678,56.267422188986934,69.55361205080939,47.94016795879288,47.2837214134057,55.341677839522056,59.86660780624395,51.78011341986553,23.91988767438249,59.67437357144858,74.1462707609837,67.49793503345893,60.462783641855005,62.86845173391763,60.233708123880504,65.28794367725261,53.04912641357207,56.96518072126931,UMI,lat_cab
69,Montenegro,70,65.71875104899001,61.1538282657963,75.31940854390956,48.75326740478789,58.935459070452644,62.385005000767535,71.91743204845615,53.00815210128272,30.735789287673654,61.121763106110244,71.17759334975463,66.51411762429636,57.020816515303466,45.072839993827664,50.536056644898586,73.3227068407674,49.28987895211973,59.009714358103885,UMI,sou_eu
70,Uruguay,71,65.71522111514373,71.21986880750315,78.94510667029655,46.57140545838365,67.42517995460945,46.858231348811834,78.51491296492935,57.033374557318695,34.5936177827446,57.42093415615528,79.72122179176105,64.36255624002094,57.03699234667029,51.057877506068785,55.44420636473154,73.72066674298583,47.178947950986085,60.77126638012573,HI,lat_cab
71,Jordan,72,65.70939860210912,57.29719767958596,74.91706003893577,47.44830019947773,50.70846979532015,58.684586714760584,77.90254349861277,40.46601189356644,36.19620757393332,59.08626375047387,72.62803888452827,72.43450605378516,56.31429200907111,49.836163900205065,61.686015759350084,79.07098465527797,45.63715714061389,59.487844467307475,LMI,west_as
72,Saudi Arabia,73,65.6975744488009,55.27340100708155,78.48713844713416,47.67791327525981,45.30666081890662,69.23427891540486,77.5450342722159,59.84058309279836,40.049399907996865,56.90589910805328,61.66256411203804,62.24752392160654,43.69670726594944,58.61344077220292,62.26664241269684,82.35385332594952,45.27730445546022,60.74004442440821,HI,west_as
73,Moldova,74,65.69721009807921,68.40355955523171,73.61506297142523,48.16595326851454,67.77956193128142,56.21079015398767,76.26945246697886,54.94076534780277,29.212481655039166,69.73693379574227,76.06722596421983,75.92862764139839,56.660394795365946,53.16000177170213,65.7785983476393,62.97613442309085,56.43505379827034,61.017054149200405,LMI,east_eu
74,Bhutan,75,65.6787758514376,58.12955959764247,68.58507654775859,36.05492546188574,51.785756223290605,46.4999412210156,69.82634278928617,53.951763022777925,28.045891299423275,62.660374931993,75.24342906442166,72.42733694572662,57.51742525696757,51.59825879366341,68.13111490965548,81.69444171988602,42.90868596368357,57.51795823396454,LMI,south_as
75,Argentina,76,65.64723031634989,74.71534304473458,77.80820750099224,48.262238127287276,68.97967027455859,51.73229269262917,77.76354106383371,51.53193580609707,34.12167086320383,54.38732372458724,76.08081185296248,68.4685152776528,55.359366322931734,50.884655011194326,68.03452145012676,66.6044819231102,43.80428735685855,60.73009898746196,UMI,lat_cab
76,Oman,77,65.64436730848746,57.37052987648969,80.72666180772312,45.60299699871076,41.13351885547607,42.44644840682897,77.1110029740972,52.76787862636121,38.8401816417234,58.64712650905804,72.49170133136906,62.68527412204308,50.02814462737065,67.42129373338321,55.10820403805101,81.5432931674642,45.066777880784514,59.500383422728106,HI,west_as
77,Ukraine,78,65.599148720748,73.02218987237711,67.22647559699175,54.048936763351634,62.486991923276115,58.10451908311156,78.24899183052963,53.635552091577324,30.87441589579605,73.53897465498514,80.34225398560329,70.84268019219756,55.576171768611474,50.29215340550906,64.77955883410317,63.04974419578174,51.74938803314283,60.30863404196657,LMI,east_eu
78,Cambodia,79,65.59818662233694,57.8528959917162,62.692918797068586,45.22792107776142,60.955171914644666,41.6855818886911,44.949033715601104,42.588796371324705,26.26354629223388,71.16998891828632,76.72962307542667,75.10643411892002,74.12787823363456,41.2739253573315,64.39677015223603,62.203166997003045,43.723059260319985,54.709831358171066,LMI,southeast_as
80,Costa Rica,81,65.5672131147541,61.62783287275274,82.90281584863678,51.29797540187974,68.51877306968507,54.067176725382986,78.4568051053215,58.3382593855799,34.10427698917298,55.141186520920776,79.49193862325376,68.95606267364903,58.3316205706803,66.62036211631975,67.05950077739556,72.4660924123091,51.792930310797985,63.459550079862545,UMI,lat_cab
81,Trinidad and Tobago,82,65.56532938800228,56.458982252726116,74.21594807867795,48.62098267567126,63.82263675779417,54.34268116814162,76.83000544834377,60.63927077352915,31.23115035344415,61.11771031769465,77.4417858662513,64.8857685084101,41.99055446161877,50.54984879005983,67.44519790332306,63.0288846434413,45.97482638163831,58.53407834120954,HI,lat_cab
83,Fiji,84,65.52298334124202,59.20143303346216,70.7109406307498,48.71781218263073,57.22012243117656,53.344991743356914,62.161475612235904,50.950918480137204,28.398128220354746,58.51012396271938,84.38031037868264,71.93949532240192,58.5695983705328,55.96296122882844,54.557256026882285,72.99779623864798,48.1405228299528,58.435741744342025,UMI,oceania
84,Panama,85,65.37774719999621,57.45364404758083,76.47754843573694,45.873991612574386,62.00946511479539,53.244206623758096,72.37169391074112,57.23971990958665,32.54489444541695,50.23993618075039,77.57408642517693,67.32322647009913,56.36127294957292,56.46201831809166,68.86892451462458,67.20542626836298,31.358489202230793,58.84324985632015,UMI,lat_cab
85,Jamaica,86,65.31190891599498,58.28575033633896,77.49501608258133,47.24219646104144,64.29761331854144,53.3878840653498,74.96348353325114,54.6209576814187,27.71576687577503,55.18854315639405,81.05049683799275,72.70063816723514,58.71279327325616,38.74469392777392,61.501350145205194,70.98472029651325,52.239821345280745,59.44932066388309,UMI,lat_cab
86,Paraguay,87,65.23355148180214,72.09616531665569,72.29663642621317,44.37324565082406,62.389641112132495,53.77322619017864,69.79427585070556,55.619935056358116,25.681541228163816,55.181427904301806,75.5232664594008,70.83862869301493,61.1519629064393,54.08478628251606,63.93816091610894,59.537434799822954,48.75673736950925,58.53689485321254,UMI,lat_cab
88,Iraq,89,65.12952945043699,46.98843186904268,65.47987325946842,34.63668266619996,49.683485167172385,52.145855505650026,76.37826469549856,37.42704735955022,21.413286861718078,57.36301159511108,67.80888138552393,72.44379943102722,55.673247687476966,36.37390945861816,56.11147566941148,58.49770365346462,35.83978494509038,51.21394982517451,UMI,west_as
89,Italy,90,65.09728171074397,73.76531795496226,88.76703747527293,64.05050762512454,70.9120125574702,72.42252197009002,78.41872320269034,55.12061778143334,50.51562033917195,76.87773470494487,72.57275484536157,57.142627248967656,58.84171404697488,49.68434935832238,88.85980750624583,71.38556261718648,56.975922752479505,68.44184581267515,HI,sou_eu
90,Bangladesh,91,65.07295013161546,52.57412937437081,63.6411628605693,48.03888312169334,54.10435890898632,42.685495219500886,44.04191083182236,51.53802980768148,25.265617967784916,65.99505058090305,50.78572367043439,77.65853124495754,68.42449728243551,55.72205488689909,65.18052601541967,65.10659663625223,35.98582845748989,54.246019377759715,LMI,south_as
91,El Salvador,92,65.05906022970822,57.2183604835829,75.80239695326183,41.981204931717116,63.80291379428301,52.174484669117085,72.50496529586101,51.72087168963964,23.845102100981737,54.17397809041443,76.49141052537783,70.59998175182534,57.735657544287086,37.74033071941919,74.28563896489302,48.54983303482236,45.362914513494424,56.11688139983405,LMI,lat_cab
92,"Korea, Rep.",93,65.03236885622525,79.70264329764292,88.83199595986102,85.25454577217246,49.12774804101631,79.11015043853935,73.9174795159988,72.19685373728403,61.47035011791277,57.35483355691756,90.18048557861178,60.79078813127189,53.516502108053125,60.53550840567695,66.19729342443102,78.74293885214585,47.12280066286,71.16838824798218,HI,east_as
93,Kazakhstan,94,64.90631009108267,60.87707917128097,71.49677244292891,51.74456642712025,67.1281003857168,60.00991391204301,74.65093802859715,57.84881884859522,36.50736333877422,60.825032498644866,79.88063583874148,62.92015567859414,48.715310185518604,45.740216020673465,62.279705930778825,72.18932813299996,39.63655610475676,59.56348790130856,UMI,cent_as
