,Country,rank,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score,total_score,economy,region
10,Ireland,11,89.27964752550433,82.03866664981896,89.22151113799207,81.33070737323126,53.42979022909581,74.76019983864738,76.16498248852615,69.79809875445353,48.82567589037963,81.84859204573911,82.28423141546124,71.23447449482434,76.44645584413088,65.68090698043363,93.86031610999919,91.12474366262977,47.15308541493939,75.33149885551097,HI,nor_eu
11,Switzerland,12,89.10039678089144,73.09358414709088,90.07369435657495,73.66546295066667,61.016997153706086,81.71729084286822,79.9992383833364,73.69524405978255,69.50586360895295,74.17917255902272,89.08940870215442,70.589750731704,79.68956053044386,56.18022462712442,76.25942606816342,91.7605441387675,35.584754918337715,75.49720939139364,HI,wes_eu
12,Sweden,13,88.18473364498762,75.02095838383654,93.07829653448793,76.24923553898037,73.47658865056572,82.1696589168291,85.10293634443133,72.27046358051533,67.23638216267214,85.8021786751804,79.57888139237738,77.45323136460716,86.53600123498458,58.62121000770513,83.28049020106606,91.26080834658966,59.87598424274612,79.1562212167277,HI,nor_eu
13,Austria,14,87.99082762133897,77.18811337845258,85.25382860090465,70.04731422342789,56.4397407902021,81.49525405458735,81.8172230276345,70.05763746496542,55.07083135160443,86.43450446500891,88.04901794394887,75.73042114799257,78.89802362824598,62.79690016664542,82.57549659579774,93.14252512222433,41.23522174440605,74.81689598235282,HI,wes_eu
14,Poland,15,87.78624955735889,67.58358422844586,79.8318391425579,77.01347206008205,58.78933001147015,77.64194828385446,74.81074871351021,67.41641572545043,50.213153774609694,76.33871758139661,81.21209915371573,85.82697291340439,73.65555239153018,59.55862702422976,94.49339574573453,82.4179453217682,37.82893119676323,72.17361139084034,HI,east_eu
15,Malta,16,87.60634649669824,67.4340793693636,84.76208816776689,70.63225220255477,49.71964090133853,79.48215077498159,78.43129699541988,70.87519891847587,41.834457167080195,84.02889846575984,85.07595535981885,73.81614625560715,74.807411903748,63.362214927007656,93.22178918199468,82.68103320029039,39.20738893668819,71.5311569671832,HI,sou_eu
16,Belgium,17,86.02151087910302,77.15028866217261,86.14180492532986,69.40539703398798,65.70962011800938,78.78086029546766,75.5939279423647,65.17850917814295,57.19541396168281,90.43726698211714,78.08090302085542,78.90234634927053,70.83266386841049,56.32055739877533,92.55789363481937,88.72979182608353,49.137953061658436,74.64095720656155,HI,wes_eu
17,Germany,18,85.53093682597677,78.00005179002886,86.09774828795229,69.12159828985219,57.51524283143866,82.20457277726167,77.33158459710539,73.76640885324981,57.573634153616055,82.88384502407295,86.74960318731112,77.7108395417625,77.35016539036552,58.65571858626136,89.30828846359901,88.37038686397894,46.235423134822206,75.09597966742994,HI,wes_eu
18,Croatia,19,85.03766015719104,71.36198651983055,79.7290012230142,59.47942423064832,55.818939842537134,74.01521840821358,74.73351331653663,65.54594105103908,42.14847826902586,79.50711910027032,75.24468688670922,82.92642830826075,76.12198890333015,81.50076443771037,88.38464516844002,79.81152444572825,38.12567106651041,70.14575508761047,UMI,sou_eu
19,Portugal,20,84.3600255575684,59.54236961457612,85.73511522277738,72.17035855518508,57.983971090828256,72.44760829378086,80.60640800136247,67.2468321853775,51.288672010401704,72.86507894860999,78.30861518391322,76.10032216363513,74.09838999902529,64.1532412509749,81.31819889903184,87.4440765096426,39.9440356929238,71.25399616127565,HI,sou_eu
20,New Zealand,21,84.35175821163612,70.29809191290171,90.57251209625746,74.47827758591261,62.631061221400266,78.79796951655382,85.66287427449991,72.61057965914722,52.015300250617784,72.85529007681792,77.428833607249,70.0116363540227,69.34883011191575,67.3682485846551,61.21320099885846,90.33911212910714,44.670151134258994,73.1716583964809,HI,oceania
21,Singapore,22,82.61244571237857,70.60785545497353,88.57832820668254,75.84870836708927,52.42779929778303,80.19317548413099,77.32238473283813,67.75768885525248,60.437835086593815,76.31913075368125,88.49091419956177,65.83958387402099,71.07042187017271,38.052042770984414,63.325252574484054,90.98654720999205,32.824970723645926,71.13286025420861,HI,southeast_as
22,Qatar,23,82.57704214566675,64.26891437655678,80.43496062204905,60.641107708910646,52.209650771425544,74.12240653587598,76.02566455387026,59.84288922140395,43.67727143713448,68.329059445871,61.58856737619974,81.74157010308909,27.214552361216263,70.49355220970105,68.00269939905203,83.16639855691652,44.224972102899265,65.81351584915066,HI,west_as
23,Cyprus,24,82.50039678089142,61.715027650094996,83.65390714604538,70.37872341778383,52.74642475540055,72.67910023427989,77.79817045665625,68.51025194380772,45.562570784757156,75.68656393934734,80.41462628207648,76.67091904918105,74.74914050721058,67.43257205658765,88.33112504673485,84.2714925891249,34.300103644368455,70.28420522058599,HI,west_as
24,China,25,82.42143388145585,72.63566805076509,76.52230694264074,65.32274616804608,46.805207058177494,64.80556100306323,63.72666127446776,64.6250018226918,47.5421253057796,69.5430906443603,75.65303150498029,89.82227640135842,74.48602040001754,54.14970456774686,65.71974823435187,74.33297833659772,30.7644441576405,66.04840751751398,UMI,east_as
25,Albania,26,81.89319395718535,57.43175485826028,75.21155788538812,63.78667154089554,67.46649840465777,65.69689524632399,71.31131949574655,53.50796195587632,30.85214866328489,74.30627393550687,73.05889133657692,86.99342248205815,77.74749803393776,58.8027451459739,89.46722464336256,73.9831372935947,43.53699996085546,66.01034588838421,UMI,sou_eu
26,United Kingdom,27,81.5660300744599,73.80342792055737,87.6886296317678,80.55411018165411,55.91862273771471,83.17856383523245,76.62970836119271,69.12497849297061,63.02719153204457,68.07371939947032,79.88894688717252,74.79705226449224,74.61963023669456,69.49258755660426,86.01324795812732,87.78020934379137,32.81505835708018,74.48692923425843,HI,nor_eu
27,Malaysia,28,81.53491495414009,61.694128574492765,75.43616049465192,59.215790559538796,52.35120054106752,66.01726410615504,76.06336433748397,62.624162012516074,41.74772033830903,67.16995797160956,80.44975895731258,84.17950314303887,72.37254391079863,60.62047204638391,61.56805014000556,78.68184627848517,40.74921940027487,65.58053423474762,UMI,southeast_as
29,Ukraine,30,81.39375747347388,62.975001314955236,69.72019153371018,58.74423560112277,52.83105707842702,61.45470081271928,75.05806749809302,55.03024493606524,30.742975240570797,78.60968422776514,71.31912950360534,86.98733298715628,75.30279631806816,57.18631686577779,66.54250075931057,71.20276260094265,44.351004290346765,63.10169113888271,LMI,east_eu
30,Kuwait,31,81.21986883602176,65.45060462193265,77.55699100994974,58.00911424917225,51.879909597549535,72.15075175385996,77.0351423239761,54.60527303856561,38.601787396953625,68.12987388962964,65.14960272224947,70.44391607967583,61.46422530468163,61.07023478916858,70.18571473244684,80.1899843173431,44.20242256003062,64.58513093175898,HI,west_as
31,Romania,32,81.08349305969257,67.20351514777485,74.83332980436218,63.8622973019352,57.90093458679416,69.12461235393238,74.7511381923232,66.49053747026393,38.13973655996408,65.49235636724872,80.14897396987047,84.95982686858635,76.29499738061727,68.61278355088278,86.73171986575399,80.37059841521146,34.386689761289844,68.0229347004187,UMI,east_eu
32,Belarus,33,81.07918372488166,64.87550463404939,77.5026170251042,64.15546457542322,58.23430056219348,66.33934805246885,75.71795606760409,62.35384288765202,34.416684809031,77.49668477426009,78.0031342795672,89.44837254281217,74.09868967339217,58.0293534740635,79.81066328408188,73.92262377627603,45.2268098233805,67.2880033603157,UMI,east_eu
33,United Arab Emirates,34,81.06315317849938,74.12970396110569,80.42373192993138,74.04284446241451,64.26390618517345,88.13675112312248,77.36079361316455,64.16992212030829,53.901446159963506,77.47315607168635,79.07487981575073,78.20284275580762,62.9282227395519,76.02378046233295,78.76758949884172,86.04010790101016,41.99351617268052,73.0467505438832,HI,west_as
34,Brunei Darussalam,35,80.90934577635919,55.880051211175186,80.82546430953134,68.02932316108189,50.16733060302909,67.01785736233835,76.91057559134921,58.53095241047517,42.566313419905526,72.93446306247795,80.26563556666483,75.59561042789342,54.2870163794377,68.32329801429864,75.74710633757395,75.61031545755824,43.574508893257295,66.21573488612547,HI,southeast_as
35,Luxembourg,36,80.8392517667211,72.3619563003752,91.57144208222073,63.75472880048989,61.53593277469167,76.4695871016772,51.833064423187736,66.5152495744339,44.27879056360624,78.29842351838904,73.09257076745956,58.54514494026175,57.79583548982996,55.818855984835956,80.84290104843606,92.12900612389092,51.8322512516692,69.79941176976274,HI,wes_eu
36,Canada,37,80.82535195299445,69.79937633742402,86.46373126360233,87.81508957078478,58.48943895515811,73.80897410216825,78.31336122722458,68.97927936933226,58.06810423242806,78.5444141412753,80.67844607056242,72.95382421702948,65.49835324973037,68.10063472601549,67.19941850679304,89.83731318076394,47.44301303987729,73.70337885620923,HI,north_am
37,Bulgaria,38,80.20611110920481,66.8232089347468,73.36211954282163,59.9326066710342,59.03024343620141,66.90770157006763,75.60843249811202,66.33224297494117,37.28996263566433,69.4867759263188,78.11173441272845,85.19035047802433,74.47659640660514,74.48812502687557,97.1277727874563,76.82480203146072,35.96636220718613,67.86655198132968,UMI,east_eu
38,Australia,39,79.93534786456163,65.99989066612761,92.39357049991882,75.70194727164123,56.93784590620468,76.9052029825394,74.80817609889131,70.029431771204,63.830179480570806,64.6776500189629,75.45388702749393,69.31164568305607,54.8659868873753,66.29638110432512,71.02516502015848,88.23736849511292,48.804472494288326,72.61389224310807,HI,oceania
40,Dominican Republic,41,79.75634882613949,61.02576615731949,67.79358022705554,60.06531351225678,53.08202360536698,60.5831288125771,74.07597786722665,61.15739319768297,30.936018233135634,58.442426305827645,79.06023105572086,89.00698074278671,75.83489330946283,78.80377522589092,83.66093030767465,67.39504947836353,39.64483389347338,64.08574309742048,UMI,lat_cab
41,Bahrain,42,79.54162394395773,67.3047157561416,83.19359153261577,56.90693051773576,49.35484260040965,77.5965084444299,77.55403011807681,57.90895700630255,35.16216300896652,68.55772949849931,64.26918920413327,78.56322449780929,68.85458859857496,68.43786230428478,69.15931718308572,76.1670371626376,38.12379135661291,65.85747790941535,HI,west_as
42,Bosnia and Herzegovina,43,78.93071509766393,64.78239386478019,75.34521074679921,60.54615666271455,55.277650472006975,60.0054650666343,66.86808803773933,48.62285955500305,31.54509257206795,72.53753934575244,72.30341304376944,85.04975614611597,75.01166428188444,56.68135813408291,73.72737841344156,75.96286668261594,45.25137235708623,63.93692065511769,UMI,sou_eu
43,Greece,44,78.40767327402116,68.34753402671122,83.18404353603837,61.457850941936385,57.12871239406437,78.67017147815444,75.53568753535176,48.128430748386954,45.88807768724055,73.10613305974323,61.2995457208494,72.47425849651147,78.39282246088467,72.69291009935478,88.53127344451802,79.45858642231956,40.64026987035399,68.4389300858537,HI,sou_eu
45,Azerbaijan,46,77.81612903225808,65.50261447826543,72.94040594921562,53.026767854072645,61.83883995881831,58.41225042410258,75.93310749583122,47.60048289056395,29.01754565435804,62.787863500911406,80.00750054301187,86.04506440366185,74.14164372315898,56.91730913958386,69.03278440716409,75.45603838956825,42.207888003873215,62.994281879718415,UMI,west_as
46,Russian Federation,47,77.80208797279631,66.71114278707856,75.06152886011358,54.630886848621266,50.6981761275108,59.18590943029668,76.44871942549213,58.13427319011056,39.36764476686833,58.35741881734492,78.38208578441962,83.20784612100957,69.45649651885061,54.90125321710353,69.24670922179894,66.78081117477028,42.74575691446139,63.141998182370614,UMI,east_eu
47,Lebanon,48,77.78681847418655,56.42554821942343,75.98076221132443,48.534299581055635,41.034262795142965,62.312908869758395,75.83968898112833,49.09065730376127,32.49997343985656,64.83420868746829,72.50593377622423,83.01031659259569,75.12552656812882,54.68340181802428,65.28210885780757,73.25016219482106,29.192619646152625,60.44401742513385,UMI,west_as
48,Montenegro,49,77.78392242889511,59.96701242094141,74.88349699610954,55.151875898264194,57.58664854658957,59.76044192674613,69.87644711809263,53.44353129279206,31.363023050290202,61.255994929053834,73.13764902517235,79.69611992411842,74.0580715724804,46.481034812498464,64.7909094452348,77.74260767748427,43.53981627900527,62.11761308478745,UMI,sou_eu
49,Kazakhstan,50,77.77339163429879,62.869450653682904,74.63476499492411,55.137202673257036,54.19369051418192,63.304763531834155,74.47146654089842,55.10539902673481,30.478644737595157,60.281544840217215,78.9871657024466,82.42049279151607,66.94190716104754,61.535180910426185,62.37504965316712,75.0346283042473,39.633303475471884,62.745355174351985,UMI,cent_as
50,Moldova,51,77.68440657351478,67.50388485099509,72.9884549706474,52.01033264930013,56.88218552727856,55.647082486870616,74.80670229549754,53.07864561436103,25.956450321904953,68.78568637821677,77.13232689999458,85.37409582066729,76.16613934952086,60.13929001275574,66.01569844051247,73.56806602337943,45.12534699298242,62.77566381583603,LMI,east_eu
51,Mauritius,52,77.34399994340535,62.68370269726302,75.48915191709361,53.50470350996626,54.36480429789908,56.84690676915113,74.79410010703553,57.34857532060971,27.742476275141314,53.12429151822829,81.88040861179739,78.80135753345826,73.75864576505562,57.89751092845322,41.17290948092464,80.06495779907985,29.513918586742307,60.935409898482064,UMI,east_af
52,Algeria,53,77.00087232058307,62.65576038394504,73.47687676948892,53.504545665371815,41.51041285555237,62.781759742732866,74.67198858864587,47.222418518104405,28.92628446036768,68.67255107129252,67.82321194151943,87.16531497602294,74.6694753295604,52.66688051300457,71.7064103171057,74.79449907251202,45.55687888115323,61.848814444850866,UMI,north_af
53,Thailand,54,76.96100586416682,63.40951247908558,75.0237665423311,57.96278830288676,46.89615548769088,60.68086374661883,70.49896233230963,61.823509777946065,35.39909792701857,60.24958068476187,77.64121428430313,84.47458151318753,74.38599188868389,67.80589906944354,74.82382715032777,74.40621669141362,41.64067953707317,64.40485443501173,UMI,southeast_as
55,Serbia,56,76.76759119141045,66.26971383267126,78.58511063655101,59.69448010391305,61.16837389561088,56.87262217407092,71.03266503604394,53.28635447154452,34.19953389101413,66.11775215194235,73.72218232797617,84.68719979343406,73.88100641628563,52.01639363480895,69.64602636206773,77.20819893861753,45.03882672483072,64.62351709264186,UMI,sou_eu
56,Argentina,57,76.5123343558108,68.54324617713576,77.71508946140105,54.646476659389485,53.981760383493885,60.46575823544265,76.66378125983988,48.03330025069368,32.085367318910436,56.160777091662375,80.61662602616816,83.21359316888432,73.89833968892046,56.313344969594255,67.69543274286201,73.23322926130581,45.50985310874861,63.496299314400375,UMI,lat_cab
57,Oman,58,76.46650497651596,64.6475848981252,79.1709392827969,53.76541394950266,47.98198494215927,58.639796762987636,75.20547835525421,55.734252384893054,34.374316629309405,56.072250778507055,75.69327630101719,80.22800899558787,67.50968052619778,72.86852116450427,61.31215704328755,79.73665379149993,42.4397798299641,63.7638641820394,HI,west_as
58,Vietnam,59,76.31365275020734,65.71746751171189,70.98108837851022,55.09647224888133,54.99830758750276,57.1535938222254,69.07177281792049,53.565360307778974,32.15438434749889,65.28757572032532,74.03511690775944,89.5740752758218,75.797650622694,62.059259210946564,61.7453095318303,68.94899297227758,41.96433512579999,62.25042752837377,LMI,southeast_as
60,Samoa,61,76.29794101350427,59.294249532930515,68.05207353298904,55.434206535947425,50.67347820802137,59.46182159703956,59.58269982857691,52.33003774671373,22.142918283519094,58.97346946672807,76.49791224483405,80.63944197777029,75.93972832997655,66.13244759021771,69.44279006943046,72.20453204504564,44.890345377606856,60.40746616614548,UMI,lat_cab
62,"Iran, Islamic Rep.",63,76.25871388041044,63.453890286804146,76.53637086029073,54.5547246358804,39.4216543917234,58.71919453066615,75.98632667854318,59.79323457893923,34.665554837542786,60.2386029718956,69.69173842235453,85.29025192391985,71.92459039099704,78.03509611986159,70.79110786697534,68.96582760173106,43.25003473708552,63.41147865315811,UMI,south_as
63,Uruguay,64,76.22984324720201,66.01250868704284,80.81094074751357,56.79438436514725,50.708782490366076,60.364294527074954,79.31732499455059,54.04381198854512,30.394197438449623,56.874643888833496,77.88908818446123,75.23769139031701,74.49136863012114,63.65194319257823,58.69405083466362,77.91318608941181,45.42193445179486,63.81135452797317,HI,lat_cab
64,Morocco,65,76.15586281274325,62.858068960516405,73.30533033087289,51.71114423225192,39.87956445274002,56.97891107873774,75.55983115649828,46.77787392091876,29.79671343607393,61.87617460423714,70.3838269348656,88.60724142281774,75.9185512622383,63.139571563222304,82.34109584140717,75.81250192827733,43.45489820357782,62.27733355127631,LMI,north_af
65,Barbados,66,76.0242821099336,58.04544008071024,79.79068648126588,58.28738931267708,54.73632112659889,59.64453373351455,81.43895305662703,53.410637820965505,28.62317589942262,58.79104156649942,71.73169979277493,69.83461274374277,73.91851753939635,54.90161895232775,61.442185874482846,78.18880954954201,43.51033679022513,62.424711408096215,HI,lat_cab
66,Paraguay,67,75.80466741581641,70.99591746783061,71.07804576168495,50.67485583309833,48.45280588380778,58.76104332883192,69.78279423372062,53.16226066468466,26.39642192699666,52.979775615222856,77.03844540911876,83.10534369629679,75.70759873950071,71.12426058971445,65.80745193491298,63.0312088431191,41.94047655774769,60.99374981451573,UMI,lat_cab
67,Syrian Arab Republic,68,75.69593212463026,53.227726315235714,62.962851354961565,44.4098646929638,39.37424677305609,66.00049500579279,73.97647554769944,47.13821064474171,21.29750728341299,56.33089295462878,52.994663314286875,85.96536712036921,75.32085932011348,51.40354753870109,58.3970188174291,63.02967557894946,42.951655284567806,55.69365989073463,LMI,west_as
68,Libya,69,75.63736444559015,56.316227318715754,73.03345349615006,53.30546065385243,53.335070051611616,66.8056979609755,65.68611314019856,53.42665701776376,20.855494147771658,60.509632225417796,64.41360868364195,83.45559751589019,72.21474939237548,52.26548268972461,64.99426887529128,66.86359541905652,42.49112259312489,59.69256531210737,UMI,north_af
70,Costa Rica,71,75.40976613040344,60.858669162958336,81.68046117127015,55.661383998088006,52.838845142296435,61.25161132866782,76.84326525063422,52.52510269565517,33.00914420968975,51.55907707672011,82.0716078792132,83.41935186260103,75.39750983574375,75.73417537189219,61.18655419322074,79.71836710311854,47.49695268827313,65.11722397672548,UMI,lat_cab
71,Fiji,72,75.39062507207737,57.33476236329153,69.4201854542099,55.623956412849985,48.943290706965875,58.58079281582703,61.04974126292451,53.96673276165711,28.600928228588764,51.39588131828333,81.83303665210349,85.33462992046948,75.63355488086529,63.083487184969684,50.65326165400488,77.77667459034082,42.143935143702535,60.56655607647874,UMI,oceania
72,Panama,73,75.31147980886892,58.870099109821815,76.71563667277474,51.00534526699258,50.85832238592163,60.02146925652674,74.80551548742856,53.871206286238326,28.851975865973543,51.293481478439496,84.42067708202626,83.77550200339839,74.8981704591651,67.23262148840901,64.56698336144231,72.92790744383645,30.401896144361995,61.80568758067358,UMI,lat_cab
73,Italy,74,75.17677729049392,72.16683787234079,88.78437814674237,66.55960470629655,57.41179626290748,76.21909893249726,78.40968301251313,52.93563058011032,52.288716926319736,74.42967221118856,69.55760560245189,80.18831845474857,78.17272844116569,56.184034874090024,87.99439036313694,82.324238712553,41.006364014253215,70.8471730831266,HI,sou_eu
76,Sri Lanka,77,74.91059711950294,58.292971742707806,76.06381075382302,55.212560144764915,40.66755719967309,58.104445381854354,57.82688767576983,57.140539275064725,26.35657579315606,52.23572516603489,71.8381049174627,87.5875286472666,76.03396068427874,66.95101445769785,61.881521562158284,73.9751218992885,39.4877489054776,60.9347131525463,LMI,south_as
77,El Salvador,78,74.76422552391962,59.24504133739822,74.5407326118473,50.04672116793262,49.36654934617773,57.9089619574416,73.7040541661652,49.686554132151024,22.085813807023573,58.06012895973375,82.04448814891138,86.62868750760306,75.96991185918415,52.83453337747519,74.39567878808171,63.13433249114445,43.80807570402741,60.3948056510399,LMI,lat_cab
78,Maldives,79,74.62864269515372,55.26150081372614,80.93627750481672,55.83306705955603,47.72664971288882,59.992330418945635,75.43566029725999,54.639928952947216,27.20791995776017,45.90179958859691,81.37777089655917,80.4418675935376,74.83729905397415,63.80490710208426,63.64428126082565,73.87160287560242,46.16908717649236,62.47989127782823,UMI,south_as
79,Tunisia,80,74.5470432383832,61.3178637518752,73.1396280151866,53.91500590013074,42.51608750128847,64.68418269118546,76.93017554744914,42.073771090483945,30.06673886930696,60.70105432120846,64.60885903326393,85.77319223189299,76.82680693306433,66.70572889465042,73.27838978990671,76.47052272367908,46.502008720431185,62.23891034954182,LMI,north_af
81,"Egypt, Arab Rep.",82,74.27682079426138,60.07740388251715,68.95253577616744,51.9278982954075,38.1561860031774,66.35205420791307,76.66611446455252,48.05108443726043,30.783075725131617,53.74447119341159,63.478461179281126,87.30364660227242,75.7173121244979,68.59391367581581,70.70851223009011,77.74354341857239,40.875162978942534,61.28027999644455,LMI,north_af
82,Bhutan,83,74.13386118841167,59.74225144791146,67.14090368964942,50.955565309438335,39.99670042630883,55.14914425415874,64.8690950461985,53.17203194573023,24.25640675098331,60.16428050749281,77.73936705350984,86.66294189563924,76.17688027722001,59.59930782342501,69.61301837710053,81.08942674524272,43.21897528303277,60.32842622423329,LMI,south_as
83,Jordan,84,73.5694788556758,61.78373759050924,73.72476628817408,53.18383128650317,42.843257251867584,62.01181476538368,76.71262398410934,44.59644950081032,34.61350787286885,60.11580024883684,73.02068819724344,87.20361527646483,75.93194768288609,57.50952676536208,61.280266593850776,78.36426727016021,42.38420123251483,61.974141610352554,LMI,west_as
84,Cambodia,85,73.42426252785704,59.69386390902348,63.763049881225335,48.64473747028813,51.47956833602956,49.56015628329529,53.28521591990854,53.97892032017041,23.181789780726092,65.43126581817073,74.67324242492732,90.0215573817859,76.58153709396107,51.15302342667999,60.10350210911154,66.01146175380023,38.90273714387771,57.41950961106171,LMI,southeast_as
85,Spain,86,73.13693895263549,64.65140183769134,87.5674766164942,74.16760575200101,58.948825993225164,82.2806038018736,77.667469828129,55.380119815853895,46.63747428104329,74.81250470454955,74.56393858149788,76.67981185954909,75.2544148047059,68.68041018782785,74.15896044589802,84.59854131918003,42.07933988274577,70.84495442584357,HI,sou_eu
86,Tajikistan,87,73.12493490285708,59.97253542925298,68.0492264899766,55.2313328129371,50.94737461220772,56.55529579295694,73.09638512156636,50.11438411068063,19.075792148772486,65.52705921673432,76.04552804179846,87.38688302988523,76.4541469057382,61.364263632917485,70.81264979513088,74.84402063071784,40.983382359424034,60.77036154582118,LMI,cent_as
87,Colombia,88,72.4177194142496,62.1148856577184,76.8861038961281,51.9857090578946,48.16402381624601,62.05650140633037,75.23797118268017,49.03083226952229,30.190514308302546,49.10262038887718,75.34284443194612,86.50738398281997,74.72007059730686,81.11595515137485,66.0986966922396,67.97804603141151,43.48291538930494,62.5822357000581,UMI,lat_cab
88,Iraq,89,72.27544773432277,53.22318457612824,65.7901567972778,48.218503334001255,40.91336443916333,62.108677936273,76.05705644272153,44.64954769541719,27.1824966080244,60.19235788293387,62.59459202252806,86.62507473024395,73.99565429735715,53.89408780976275,53.87475614812563,71.045003961755,43.47063005815924,57.60147111780198,UMI,west_as
89,Trinidad and Tobago,90,72.26789452266634,56.001266674702364,75.40833535064353,56.7372907326866,56.40726136255654,58.671124916092495,76.92104105666311,56.40257801771242,26.73923578588865,50.8837728144612,75.62597285776204,79.16571824893128,54.832852046897244,65.58445528377042,68.51102882863947,70.42122290972038,41.391948274651256,61.137031288745426,HI,lat_cab
90,Cuba,91,72.20174581872052,62.69099811090261,80.70882919836428,58.20955275316219,53.77902848071553,58.46674584125795,72.71773944906704,54.480206401086036,25.304117209796765,54.250210932229216,60.46234676780336,85.25856922157797,74.89733766061565,69.83132299786607,61.29660754510665,70.19559297731173,54.01993159573823,63.051285379197836,UMI,lat_cab
91,Myanmar,92,72.0858135830444,61.20725561996209,57.840454642659466,49.04223345187911,46.838474933533924,51.16989231773318,48.436192046744424,53.897561965618074,21.91151908251299,62.66894755786692,67.45205146554753,90.35904722384292,76.48783933853848,58.364291710222304,62.94252204442243,72.09641234476582,36.68038031074279,56.76732882181474,LMI,southeast_as
92,Kyrgyz Republic,93,72.01594917759918,65.21843187188651,70.76794140110134,53.662673260477426,50.765478941165185,57.38717739790286,73.21389906526775,49.779969849528875,24.26680804591723,67.58579148069168,78.99438543220379,88.09886734468496,75.81206644217453,63.0665151723602,72.23048540839333,70.39792621079975,44.68292515260947,61.96428263412678,LMI,cent_as
93,Nicaragua,94,71.89293021021953,57.04595041014499,74.41123218875417,50.1772854714192,53.98590937507435,52.24113183173973,61.766668975701045,47.232463355102595,20.87008652368282,56.6215763709597,76.2521488761013,88.51830586368399,76.33710431672016,73.62121659473789,79.37307219941056,66.77011371907763,43.36487374103385,60.665339777444146,LMI,lat_cab
