,Country,rank,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score,total_score,economy,region
84,Greece,85,73.62283438652541,64.04087961684047,85.10271849615523,56.493743929204,57.17825510721045,75.70292701620438,77.06481718337697,42.034754420058924,43.80183897823186,70.82513339146044,62.964926830959506,49.25239385036499,72.41050895271223,63.92177522900637,86.53666456874919,77.54194473732235,45.29568460575125,65.34384926790932,HI,sou_eu
85,Fiji,86,73.58068748026344,56.44304759034992,70.41734027925573,50.18882079223926,46.8042712394434,57.08328596319335,62.6210970365784,51.0487399814246,25.416303146729113,63.89801936060187,85.68708337716774,70.36702681451436,68.79423197745389,52.26716584185946,49.46928023577524,74.11323387911496,43.17841268425474,58.311414348804114,UMI,oceania
86,Armenia,87,73.56487501712986,60.29035046396104,76.14369768558574,48.700292506103104,55.167434369003054,60.21165211226564,77.83080031240094,44.60269083625263,28.110351788919804,56.93442697121543,70.27032616141676,74.33658552112858,68.59921137232962,47.09152658967861,66.23820448718325,76.84480031674948,40.56506845739047,60.42973036061334,LMI,west_as
87,Libya,88,73.3370260126057,53.009407855116926,75.58587428621031,47.10611196538717,53.48162742362285,63.99206723499373,74.76176817463828,41.718430244195694,20.949248178558452,67.31826384583835,60.290878595451844,68.58725137940947,67.33644254386296,41.531987230863706,60.05721833220937,58.33105701288233,42.69264247435263,56.525030572607236,UMI,north_af
88,El Salvador,89,73.2105635620314,53.31912924039755,75.77775350100019,48.57046695240779,47.167762979617045,54.1101435964723,74.49846404435297,48.59923739820035,23.27378369603967,55.44624113154924,83.70953049676244,71.27516554019215,69.00613072913018,31.71995979971353,74.29322905530805,61.89460180307636,46.1197102249037,57.84811253182738,LMI,lat_cab
90,Maldives,91,73.1768297899229,50.637321426303615,82.52449041501528,51.13118912223221,46.65130058784703,54.59308350570869,76.38123442365057,53.656544150589234,29.673278294531645,62.510043120137375,82.54851399841469,66.78740262900827,67.64767935832514,56.43160177043483,57.27768203835306,70.79211601674803,50.824643723854784,60.698999148603065,UMI,south_as
93,Peru,94,72.83531646093594,62.4569197645457,75.75898647110546,49.103235750412004,52.74113896991752,57.81375386274883,70.5628921605419,50.465763066259036,27.853119602142346,54.54940138026857,74.03865466638018,72.78964581945363,68.57720932499876,78.96289583594226,70.47274080063974,66.23118356201134,41.227926908574744,60.84558568467044,UMI,lat_cab
94,Saudi Arabia,95,72.78914831145887,53.61149812146101,79.17400044540649,58.601717201897195,43.71856169376381,68.43753483388443,75.7428221678159,52.96465808135042,37.156966807630376,50.989259233983866,64.43244581715035,60.88833246724208,54.28384570346144,59.55828946612593,60.28750765430034,75.65627212515263,45.3662869659684,60.75442953832586,HI,west_as
97,Ecuador,98,72.32775812613657,51.30700715517365,75.75398238573693,55.35045968666108,50.089838403379595,55.78380700491116,77.60171329702992,53.874127004066125,27.827574603074446,52.43644724221979,84.90052881731177,70.5534422076551,68.04091345704622,73.58017567349239,68.30023641216353,69.79903850638718,46.99051590163288,61.203615065752594,UMI,lat_cab
98,Bhutan,99,72.24376976597091,55.95401529779721,68.65318387558244,46.92644045450831,38.30845479147012,49.70566829970356,66.38879755198381,51.84678819232143,25.73190875207938,63.932637973127804,79.96077523156492,72.36478201180958,69.3482341610423,49.619934025256306,68.04404245750898,81.72773833383697,47.917103509815966,58.594017485472094,LMI,south_as
99,Jordan,100,71.530160617672,53.9262558972396,74.53538092420897,55.09400825136933,42.73430704780512,58.659372288876696,78.24053094377896,42.952031630293654,36.064618249655034,60.1376037146856,78.27846310873954,71.69730155006225,69.59472476844284,51.143983102359485,71.80174721522788,77.28570886060065,44.197412808086,60.91793200470643,LMI,west_as
100,Estonia,101,71.45204518706743,59.57959772365221,79.09000837141022,84.87366379770873,52.30999833174358,75.02593821528187,79.90627985291256,68.20665085994229,47.50372145080112,58.37801693249245,87.40974478049745,61.03022100052802,65.67433843800322,84.29091356791292,96.32901656989429,86.38050938574875,50.48283960598709,71.29361496181362,HI,nor_eu
101,Spain,102,71.27380399118562,58.588639264128396,88.75099987817444,73.29392983671207,57.438576267051694,83.95871282257396,78.5949377215105,51.473530012618845,47.66285468146585,74.31879917061575,76.38111620133942,53.84201287114815,69.33508511186906,64.29400690034092,74.35655044189917,84.14159240642341,54.20736362438505,69.38959749044999,HI,sou_eu
103,Brazil,104,71.198294477962,64.76101602283484,75.3140654897107,47.569497436909224,44.666886018172754,58.40696130030353,77.33023067890156,48.274289928165345,37.33243241192518,49.83468428900813,77.90276669554456,66.93050343268966,68.47887796058791,67.34527402086948,66.46917349515381,66.06188516726161,48.220720126450075,60.62041579810734,UMI,lat_cab
104,Colombia,105,71.16582528896537,57.28579639686398,76.79909068881783,47.2500764318794,45.59647748645525,57.0725600497514,75.85694310247716,48.301805428657715,30.316830874645667,48.704015691880436,79.5651784050418,70.70573800936434,67.74934895120096,78.00361033667981,64.01540229491513,67.34383206661533,44.51877146259442,60.0699987491998,UMI,lat_cab
105,Japan,106,71.13945842062897,66.68531737991303,91.2683998735711,87.95927694272898,43.16160679245738,78.399478743888,75.01855922622659,70.98732441527032,66.19429460863807,68.67998427152791,74.30663352196568,60.67461979099973,66.07527236506034,58.843706080169355,79.15764840839128,90.25788610154417,49.32902604603013,73.28928550764248,HI,east_as
106,Gabon,107,71.06350547543853,56.1855540723401,57.57985453401437,59.08339407296858,53.89334624904979,47.50766309770256,71.7307409980357,48.97240941315016,28.77111534461158,57.2888261294691,67.18412552081655,73.92181153093166,70.37389368009966,67.68831283328689,88.91056668322271,62.9907501982146,43.417405458300735,58.26963731132062,UMI,mid_af
108,Iraq,109,70.94358067118927,51.1022916314351,66.06963869934637,37.540866426039635,40.71256988574935,53.892881066417374,76.4941892689446,44.73711486229765,24.536155650035735,69.77650696727507,60.759478241252495,70.72540710551415,66.0957719769963,44.61807679173975,54.138722801930534,68.30503766262005,43.91856800980921,54.4363754020292,UMI,west_as
109,Nicaragua,110,70.61946174154725,52.1393591500503,75.31854234879289,49.81445427834716,52.536284434421106,49.95113978717685,61.55303825070217,49.90375738779306,24.173177931400527,57.61659984426126,80.57193882492366,74.43305872532414,70.16546737821147,63.223072210893356,80.13072811491563,67.59303346561501,44.73630044731394,59.4948654004841,LMI,lat_cab
110,Georgia,111,70.55281638332241,54.63033675381402,71.79224968553797,51.258245496084385,50.309001722871976,57.133154630970644,73.03093381214322,50.4093188865912,28.472314293275808,51.87383835658027,82.81819173647634,69.73435033608577,68.60445188869416,47.55724732007286,66.34548180242187,81.81589786844643,40.23273639684468,59.76379975919407,LMI,west_as
111,Jamaica,112,70.39624764454697,53.944593134253466,78.49744884259042,51.367281561908584,46.58665227004082,55.57000870413462,75.2534391019973,50.24264142354839,28.91242894573893,55.51873963620645,82.26889482061462,73.4117087509883,68.41446601603454,41.17900655781705,60.6198258764947,73.92483110314899,45.69629242087636,59.84904016800752,UMI,lat_cab
112,Bolivia,113,70.27409067518126,59.363063862593656,68.32724711052843,55.65237469067985,62.32133184538778,49.14717723351892,66.20534705935735,54.10692040203403,27.485442866224503,58.178011024255966,82.95672585148984,72.6805206543381,69.46668595969184,68.17984559570735,78.89396103790246,59.220088404916,48.175864878807694,60.21876359621755,LMI,lat_cab
113,Guyana,114,70.22286798769599,56.53973742737764,63.52181532639696,51.912415304097316,54.28322310411769,53.97225439451927,68.49159116843379,36.25957508773957,24.08642572760512,66.34029715167907,83.58066597313707,61.155307211726175,69.1967749185288,52.65140115121265,55.9878746032374,65.93054421526867,37.31978831357388,55.60262765022892,UMI,lat_cab
114,Kyrgyz Republic,115,70.11231337865964,61.24788789191822,69.79837900991193,53.29772649663371,51.55359373846915,54.99338990951948,74.05580871686273,49.36512484691247,26.842213304897335,67.14944144878348,86.75372100724135,73.78295344367187,69.69489260524955,55.847457803691675,70.19672007446772,69.01911306395657,49.65467800534269,60.622887526564455,LMI,cent_as
115,Chile,116,70.10207684397987,63.923683501422026,81.37832027926939,50.93553178079334,44.14678167219308,79.67525139229124,79.33995427734511,54.17102010327881,26.217075611927253,35.19764466753832,64.46759182042165,68.56576556792173,64.96892955528749,68.92530961729267,66.10787379032806,77.62788497540704,44.672717959903025,62.26529178400569,HI,lat_cab
117,Mauritania,118,69.05656930323748,45.72508164893101,54.6205504594802,37.29253973071566,47.791022518610276,43.09335300204988,49.2084292835791,46.01214822798669,21.599664492715096,69.13823738172012,50.9051381622146,77.36129412693795,69.42623903174702,66.24438546450753,66.77074412687423,56.92559749669351,39.01262294928209,51.262083320728856,LMI,west_afr
118,Myanmar,119,68.93839494279648,56.546811902518165,58.18333948919292,49.005451885384666,47.1557059411713,46.0222131577666,46.42186218056182,53.858851670952276,25.21737010824831,64.49370537847403,71.96499446186293,76.63908470632441,69.5233707544041,47.902922549878966,59.255283813306846,70.14124727071683,36.866822054748866,54.823066554200786,LMI,southeast_as
119,Pakistan,120,68.338541530451,43.072305132669655,54.642618395082124,41.690754949626644,41.46230509004017,49.3578893447096,63.67009400960794,49.02972076477375,23.291117936428456,60.96393396025911,58.13167260976418,74.9346240359065,69.37128737390607,52.71041284621098,70.07691541933372,58.629290178083615,37.451908581053445,51.90664696167239,LMI,south_as
120,Latvia,121,68.11627690563166,61.619572393745266,76.34036098116943,75.17720861627554,50.498940066406824,69.74940879672079,84.31323060703178,64.19367784278157,39.03563981276208,57.379413194171384,87.8135720438278,63.82387980841447,70.64926972587477,56.92067702187774,97.71132181871315,78.56966388188884,43.930482561124926,67.3852209363704,HI,nor_eu
121,Uzbekistan,122,67.99165406818764,61.28899007082076,74.96839180120315,54.26674381852618,47.04136416490771,57.44054487800476,74.67873069235861,50.73628612588187,27.832966229507555,71.6242674086638,84.3757197992802,70.18286401687345,68.92839604052502,55.348345558783166,64.2496489437801,71.50090453021394,46.1725198352341,61.001474984291534,LMI,cent_as
122,Lithuania,123,67.72862147081872,61.51140646300188,77.82336692518489,70.33062536891546,55.24378200798403,65.44418430415612,80.6319958215515,65.60138964075077,39.83602510334247,50.341462890315036,87.00455115406459,62.54400687205111,68.77319074544683,62.375837478677234,96.13719431629862,80.69717814947349,50.702877281058136,67.43281935314926,HI,nor_eu
123,Turkey,124,67.4123972169513,61.75544687221991,79.09547535710153,44.256969993419,42.86799329543149,58.914808780717685,74.68717085435502,43.34605858892944,37.90181953783786,49.25615798083038,67.94230591141282,63.610921614265486,67.94960244056928,33.7317013195116,57.104214473425046,71.88556544108188,40.13462072798088,57.91123009652493,UMI,west_as
124,Indonesia,125,66.83628733563572,55.175509445527396,64.77697565553926,48.760866814909384,45.75342547970582,51.707489220864865,66.03932450778463,52.30072024536006,28.588242606970834,52.50150714939867,67.15770339089461,73.52839970283243,68.33205217785512,54.894603498420906,55.7752502901821,73.06224189536292,37.317865159606,56.36095603621741,LMI,southeast_as
126,Guatemala,127,66.4633603616571,50.078675060320585,70.64219232135142,44.42503365707443,44.77246631413644,52.97124985339964,61.997652213541876,50.29557315686641,21.097142085746363,48.2928216674222,80.75784995518178,71.34170422705598,69.27350518846441,46.26127428689163,63.070053960474446,62.28394991956337,37.140230183405635,54.96710160964529,LMI,lat_cab
127,India,128,66.13873228725974,46.240093522532455,61.38072567102171,46.26602166840645,33.853451040771375,48.38646877228594,58.74833631490547,58.304689546212835,29.5795465886683,56.61525285087612,57.63588037324469,75.88933518638817,68.91458815166916,53.92529560181592,57.56360341474259,67.42769725213323,37.772961486550244,53.90405954005412,LMI,south_as
128,Israel,129,65.94531954352583,61.34897719064059,91.76539881809988,64.11109148960705,52.11297446263623,82.89121954921299,74.27253701772098,65.19393534727348,66.43901672928403,59.994835805383254,76.64045514563603,46.35972937410197,74.23708345980019,33.24269995720712,59.43776981792755,72.99759018888265,42.655375312725916,66.98049869170777,HI,west_as
129,United States,130,65.52517422277498,73.64787083849626,84.68852153878045,70.94265384262748,53.78916285842005,75.30750714557101,75.78973099418769,64.94520023663578,61.872249508340744,49.217966716744336,74.30822467752591,45.743233731518885,58.83188623612847,63.503540361255176,76.86685951536035,75.23226230288624,41.82414835586843,67.71213526803051,HI,north_am
130,Nepal,131,65.27843511994975,57.65268642487818,62.1106056651479,51.449756763686416,54.27155882814812,47.66522217225293,56.12166213170635,51.769260492937086,25.707851606175716,73.11676099400508,50.68012340089474,78.72632053305709,70.53925677326066,55.137607799041106,72.40277373950418,60.78155603371091,39.9713403277879,56.13963221722524,LI,south_as
131,"Korea, Dem. Rep.",132,64.64972775682475,57.182967124591485,65.55451664433504,46.78876030619692,45.36554601298294,54.56488174379033,38.9768321739028,62.35980462125151,16.54137547967182,64.13270922103622,77.61196010836983,73.50937633915586,68.70998603309661,47.83708100076234,54.114404785717696,59.08241964711648,42.03851118049407,54.562578593767945,HI,east_as
132,Kiribati,133,64.26021787607361,51.629085694703114,60.38131419454371,56.069101577387855,52.141196415519744,41.94965920824284,52.21532601423689,49.88395900641341,21.64114901788452,68.67435710226522,81.62723700401642,72.29317619350515,69.34696879206612,64.31842189354754,62.59424263497125,71.99842556352463,61.054303774581896,57.1647987691341,LMI,oceania
133,Mexico,134,64.19398145491344,58.80218374629666,81.79059739651903,46.926978424097555,47.49159339496276,47.35556892457115,71.97792917502848,47.35269306053279,34.0596842301916,23.028042848947663,82.21644376981959,67.49941364599336,65.077218104278,73.34611071163313,56.17917025452092,63.99619580711111,45.90183529038738,58.491538996980964,UMI,lat_cab
134,Belize,135,63.71225566241659,60.34127326046066,71.79487480451208,47.0836325408493,47.77941163415526,55.698136465093846,72.20480365499554,46.332926075030926,24.21862774639657,55.84473224016185,73.31282816877753,68.15608526634229,68.56776107117388,41.8691372743354,58.14926461320179,66.97807192188945,48.8133480142507,56.9623736130559,UMI,lat_cab
135,Ghana,136,63.52720344811042,63.11673400449952,59.21006857541367,51.29666238449989,54.08291647346988,40.20539850874344,52.90363750262993,54.21161262542494,31.091206331005242,61.08858273162715,60.94124619778057,77.29197933970912,70.3248971063043,54.5822568929369,77.19270332432788,73.04804824768564,45.11361413067058,57.46649108970036,LMI,west_afr
136,Philippines,137,62.544910402627636,55.71459809676518,61.442940694884264,50.813859334257785,56.5004962238404,52.229748461899526,62.33393558942,52.99196294383404,30.00246847933014,46.2106640179033,72.12856592313827,75.39173447317255,69.25497462550705,65.96749731630949,64.23265538288697,65.88989730162014,37.87937323714778,56.97607161218591,LMI,southeast_as
137,Lao PDR,138,62.01718876268981,57.97193556568103,54.90962633517205,50.70289853334473,56.14742850149141,50.267248624017576,49.874790446833245,53.451417756687896,24.896694351145772,70.72616513542205,76.73830216902171,77.35591745838762,70.61805140149357,53.11745756619227,62.12681712052411,63.47159538299312,38.55258402192536,55.52017205477872,LMI,southeast_as
138,Bangladesh,139,61.932757315506365,54.27345678029837,63.06455248129129,53.227242916057065,38.60060823135229,50.26310911525132,49.48835326976943,53.388143039172235,23.940909092683068,65.43428561322928,62.32160381814441,77.82309453437985,70.29183413000969,54.72314370607059,65.69805109816076,59.07340128066196,34.47631996519143,54.50531540614012,LMI,south_as
139,Suriname,140,60.990217402552695,59.23287206182282,70.16751278881021,54.27184524048892,51.52699510561405,54.17930700814818,72.42077198584954,49.764953963692506,28.076799977405802,64.71064790511211,80.47980382598645,70.03374013887984,67.36426392891845,74.65665828444824,78.51551305519453,74.7014071890536,50.34784994023458,61.326876261117256,UMI,lat_cab
140,Vanuatu,141,60.245630969774005,54.739546176913805,66.9267662588135,43.743979229750096,45.423874573139095,49.514189077043184,44.52591532144465,45.522368432804264,21.185342709973536,63.38473561542097,73.70506433241002,68.18742076881297,69.34645991364289,57.31056850456997,54.192574320244304,70.69133465031823,44.010484165631915,54.44122890284008,LMI,oceania
141,"Gambia, The",142,59.20948155102878,52.990417492408476,52.30932592754048,41.80011677939484,52.36202127599688,43.25284144199064,40.161166908408525,42.441530396608776,18.294910316969464,56.09613359147798,65.40794698833005,75.64103244388492,70.85044925782238,66.70068045305874,77.52437895153406,67.33161841227731,42.14926601224478,52.54198107327475,LI,west_afr
142,Afghanistan,143,58.67059977540683,47.888075635269935,46.81582726752252,34.364481055879985,37.45180860948333,41.456014672717934,56.034681305454164,43.21134913418156,16.704092499154324,62.489242843486466,47.047876223352056,76.58958736990196,69.55216053659981,60.65863539444237,56.0399732019246,51.44136502305029,37.243076737504666,47.15342401483132,LI,south_as
143,Djibouti,144,58.48130641288454,44.24519292800852,56.550662115231894,34.57309903964156,49.587168148903565,39.698236257534255,42.64173375213188,43.84732159317701,25.22398948492539,57.85624043152111,72.52331416308752,74.63564062626735,69.2830365116771,46.90169875221984,48.387701460346136,68.40614817199214,40.650963393234484,50.4667078177046,LMI,east_af
144,Honduras,145,58.4108673053241,52.92731492775344,74.20878602298927,45.989653451341475,48.478664826231245,52.49598356074609,63.39375644615679,50.87242616512848,22.594841259368017,51.891126179112995,79.06944939719777,73.03357343126957,69.18508976305067,69.98918596766197,70.72135364352879,59.618107359863664,46.756338554235484,57.54746927787687,LMI,lat_cab
145,Cabo Verde,146,57.872241136926895,60.87973387814947,71.03247294759147,46.159849933920135,48.810405046766725,53.126030757450614,69.40570029686563,46.60320646150965,25.821599694564696,53.02648145669855,75.01368913919707,72.99613183118744,68.75862141112165,49.996206012816145,61.19945775753316,76.33763208500584,45.09590303984061,57.942816108167435,LMI,west_afr
146,Namibia,147,57.20192912740128,49.338826762218474,56.52176673297695,60.518510863002106,61.832040266616765,45.89286655056605,50.91474988709384,49.73509612946187,28.32690219685937,40.90212949916865,81.15862607683341,73.3807759420278,70.08695159407907,65.0252464424065,91.521739567523,73.69327711165712,47.749378863213074,57.98241022317522,UMI,south_af
147,Comoros,148,55.349936811611116,53.63587838139893,56.00495505177516,38.59928215273821,48.15737685161249,43.48167378160908,49.40385076842211,44.65337091324874,18.859729361884597,57.141412141340254,75.8165683497527,72.04123223077426,69.61901245864539,49.362636525280664,61.05984974151987,70.06233678718186,39.21211916886798,51.8928234514049,LI,east_af
148,"Yemen, Rep.",149,54.38176770380295,41.09154016742441,52.120515949881494,41.43046799520348,30.285768535371233,46.87724660435605,61.02914641351268,30.98160834721889,18.72457238472066,61.47384353642605,54.71508067738765,76.1003484787731,69.64157007861384,66.95523577130096,63.59047526761724,49.292880077060275,39.90700919998061,48.155971763825185,LMI,west_as
149,Cameroon,150,54.242262730735625,59.63267989105406,50.212271321873416,46.860684886327206,55.983353166727284,41.19808153932876,48.87341160785721,49.93507984186125,23.944339966004055,56.68209584203981,55.22895581396821,76.48106256733152,70.34214188495817,61.964375868822266,73.28288414660167,55.98192285938878,40.33510232100214,52.52736758066015,LMI,mid_af
150,Botswana,151,53.99144891759701,46.3359957311002,59.27436049880575,54.809323407902085,48.02976284004641,47.78456445622859,57.83413320082729,45.18612105285638,27.512738078525274,35.88395350570871,80.71498988810495,64.36499649863057,67.0490765157453,65.7510331750685,77.26615491817982,72.36907689259024,54.33222032810138,55.6268266948568,UMI,south_af
151,Angola,152,53.89541442018617,53.99231698848972,45.664310790895804,36.70381164870034,57.779125678709526,38.765708374106,48.14597716954203,43.468031376368636,18.07298109348965,58.99927968837422,55.884374713164135,74.9169589075868,67.58035514599928,52.02245852194236,68.82254832525425,52.869973428417566,38.70952825816806,48.7068892004922,LMI,mid_af
152,Cote d'Ivoire,153,52.89005911799044,56.96247012647484,45.2472799263615,40.361183282834844,50.15063197874631,40.433004284086564,48.37156439789429,53.81387314209029,28.7777003448014,57.68866239332218,68.57220307553908,76.4430023364442,70.49662007991837,62.690167363827875,83.60458151376235,62.211054957303396,42.67625592937121,53.067904293895566,LMI,west_afr
153,Sao Tome and Principe,154,51.06028824567395,62.34476302693099,63.47133522112455,51.36149901626328,47.752028548205836,43.170215050032574,47.95034901784145,47.724734848222845,24.95629896282546,70.45383864635102,78.18280818702192,75.97817236660715,70.79939418671924,82.39548898356848,69.41720919716688,73.07311609775864,44.468069722539425,57.92910013823162,LMI,mid_af
154,Haiti,155,50.91122852966735,50.25122014339394,51.19051648684407,38.969468999652555,46.77342423410232,41.53057498495609,35.469175937704364,41.581873108278224,17.436804667844303,60.47681612909506,47.10789357245584,74.55180592210074,69.676754313485,50.95510384127511,51.14812780240364,57.45099530994727,36.791166420302375,47.42393347587119,LI,lat_cab
155,"Venezuela, RB",156,50.191601918167436,53.710263261935154,67.4847325848515,52.61856616162891,51.611336129811654,59.766440640466236,77.46618917212625,55.144227338668784,30.45600437859195,55.438110625987456,67.6401674499566,68.59312265746726,67.91306531465854,56.40374974429709,83.96984514957168,48.21336910630876,48.74847521288858,57.576312573792414,UMI,lat_cab
156,Sudan,157,49.87382573865346,40.28248302564858,57.095418674964,39.00639783086458,50.66270817062594,40.36592859011722,47.14763168600778,43.45121969352108,23.821464888033223,63.18538320993199,56.850125234505,75.95543791399184,70.48292240530022,70.69937630652319,62.717626000466375,60.77522449264784,39.084150080734005,51.020422016115184,LMI,north_af
157,Solomon Islands,158,48.618017784944364,53.589426363281376,66.91835521922457,38.7965582841684,46.782555901216845,41.12853473267243,40.7352471449457,49.2677136218619,19.177848009054067,63.571436715786696,73.47402414868974,66.29707772910955,69.54371239630392,59.331245090441676,59.74262728012097,63.14019761141609,52.23837765140414,53.05683697964675,LMI,oceania
158,South Africa,159,48.150118239116786,57.627419230792896,56.79764951323942,51.04504094736384,55.499643367800694,56.07869833330585,70.45871467543375,39.921646210101244,36.66099298406954,31.741626373626378,73.35198288802275,66.68420810082546,65.17546240191682,61.07344479899177,66.33833969322187,68.30900807814564,49.92110149820901,55.873234304794636,UMI,south_af
159,Ethiopia,160,47.56746001805652,53.87179284929839,52.64197236229267,35.20645423990871,49.72796091356951,33.65063367615387,38.90691220157636,50.12850224600431,19.875447451257806,61.93852349171082,66.17702944015348,77.08095408372192,69.7659673463784,58.392401542247924,61.12341682457757,58.736959803436434,38.24057040541792,49.88152705291175,LI,east_af
160,Guinea,161,45.86023659739777,55.36057529741166,44.855025669081044,40.547732650635254,53.002003278039446,37.471059574723085,29.319021451495463,48.95484176760643,18.75003293199608,63.010696556287456,66.55195964501382,75.59650783642982,70.57814435910001,74.68451495096342,85.74468907316756,59.17011218436956,39.19181630918421,50.97076019865081,LI,west_afr
161,Papua New Guinea,162,45.36455296018003,43.726365603115596,51.74169964622305,41.73296544617844,50.783560779614014,33.40231780129736,35.86561001657135,51.579673874550316,18.243426737317257,61.39117025272986,68.30455193137257,74.96743849738866,69.32718265276459,52.09849592717721,61.688760043368646,59.44122942830696,41.160032121082,49.260953628189775,LMI,oceania
162,Senegal,163,44.51365686102036,58.35486788290829,59.372910874231856,39.32202136953438,53.61380580954184,44.65409290496608,50.924224528648985,50.458697687147215,23.36172396368145,59.38639288253864,64.83170862702022,76.65378961572767,69.53447831819673,56.65375252282229,75.40448460088503,67.23421993862482,44.321685817530586,54.43683943923656,LI,west_afr
163,Uganda,164,42.780566748106,53.866410322734296,54.26693631035683,45.000907276176434,54.945302284086246,34.29626763428764,29.80316675750918,52.96290374475673,25.847624681659095,61.984776661564545,59.16500814030406,77.03573333320863,70.6010054294738,59.969302494452506,74.88477906646162,58.01974138210543,36.91877995942674,51.69772416571957,LI,east_af
164,Kenya,165,41.652872170986846,55.47218243102365,58.65253051489947,46.51130452692317,48.589858396662144,39.52014220576928,45.23241891133573,51.90058562577541,23.949916534630255,48.02810997076383,62.45551917353875,74.14926806174016,70.81779532054625,62.4761840761646,66.03901532593932,64.46447170132238,42.530904214888764,52.86468089349944,LMI,east_af
165,Equatorial Guinea,166,40.6062302653881,58.97291058646591,44.931918311617956,39.07844640414651,55.731356609814725,44.345385858402665,52.97954605685924,42.471407729891915,20.65024517791472,58.706107204900945,56.02364810662033,75.81475026780798,67.34146018160438,78.89964358345672,83.67642658123307,52.68036023856864,42.850393161925595,51.236580412387944,UMI,mid_af
166,Chad,167,38.66968059602174,46.60961524909345,34.94408818446806,32.29099354200004,50.06502150691429,32.652338655084584,25.422637107610512,44.547893387575314,21.97753341766882,59.5990474793015,55.27559247182445,75.74833304387455,71.41553265796719,60.299279974673766,83.83037829251161,45.13070927473298,40.41645092501251,45.26342691927831,LI,mid_af
167,Mali,168,37.2831947422243,51.880742048796684,43.11018769634157,30.389544605807632,44.83991030952773,43.5350625394177,31.922447499815195,45.692794127956404,19.90664830301241,63.86150033045504,64.90099331219886,75.40206726505839,69.76562050843286,63.98180305562413,72.98504213424755,58.38792623562157,39.78114716525421,48.25380634269698,LI,west_afr
168,Timor-Leste,169,36.714291363385925,47.86746733422064,56.887411694948085,46.34195599775244,50.12419814309269,42.75548580200387,44.690841599855126,46.88325718946136,25.26580804402082,69.3261727916951,75.37205745346115,75.25542041930343,70.45152367165002,61.282008036944255,70.09101161654075,61.89100811811103,42.07970945685982,53.1008937341239,LMI,southeast_as
169,Burkina Faso,170,36.38531365430527,56.68202028472133,53.90711489747379,38.342467117461155,45.0162846592603,36.85464415163017,25.724412631836813,48.799421368882584,22.974063409007034,66.6431377054587,67.9246218678678,75.82594797192473,70.59519692946556,61.27197230968307,83.2339563167936,65.01849662499642,40.17986227087843,51.68416091137957,LI,west_afr
171,Benin,172,33.25385074432159,58.77433084946244,53.57820572637355,41.96184473428458,54.78275580324155,36.9321272620871,22.554996148212904,50.70206978753447,22.070695444275515,54.65959480275552,63.78833181590214,76.09891236263766,70.38265158449387,60.93597741832086,85.35360131447203,58.20242047601009,41.809199990841385,51.4791072612421,LI,west_afr
172,Liberia,173,33.20579934566307,53.0265009377127,50.26036993816817,29.790014000848878,51.182738565942486,38.66891385418562,27.80883499196031,48.327527351218116,19.459570919951965,68.47278295531288,42.00852158163727,78.10456596346953,71.40945558843148,78.88077645813425,63.01204136814475,56.05480074338318,40.2090184525793,48.58576349364049,LI,west_afr
173,Togo,174,32.34459478995271,57.71013493643857,50.30639382677949,50.45848880828216,53.684633974894155,36.30011248929423,17.175822699813835,52.61456441240331,23.74287580034973,54.02608497381848,54.662539027397244,77.48320316927524,70.52493185402713,55.61868489971121,86.36363016097494,60.99454637521696,44.23138852346541,51.44262336371192,LI,west_afr
174,Sierra Leone,175,31.281392916691374,50.89504953279563,36.534088583146975,46.34840602667673,52.450782764480245,34.2921210763554,26.15197827095098,45.61556918733775,19.556585674520743,57.68524298992301,59.87047032495775,76.26096790024177,70.59401314830818,64.69588204801235,76.87720285267378,60.565232604597064,38.73150275114527,47.94675648078635,LI,west_afr
175,Tanzania,176,30.905123904120487,54.45367352437339,54.04456328372488,41.9457430294563,58.33390004571819,37.59399622957336,35.75083964873957,52.406949773601816,23.174791482064435,54.94435302186358,68.19890085234782,77.10009853508983,69.66746803751234,68.71111666313317,65.13361682329138,59.675684440928684,40.033012374939275,51.72986793693866,LI,east_af
176,Zimbabwe,177,30.343196429338608,47.79117384044555,51.121769756679925,51.36249062476358,49.85555771168462,42.56247445233169,45.46575073433962,50.89759170685111,22.031343469101206,55.318369829199014,81.493720076098,75.8675750105411,70.19200345654654,67.20174795280755,83.8035122382303,57.56012629864132,45.623125226997345,52.95404406262393,LI,east_af
177,Nigeria,178,30.124566359881555,53.75792663280207,40.8582976611808,38.93732223243585,52.262434433331805,40.408933491139415,41.950636231598956,48.6062753621597,27.07705870124529,46.7888173974668,48.87252877346225,76.00987383698609,70.09558986898288,60.06772879249736,79.65019140424198,54.98950512998649,38.34745617643449,48.59988971897035,LMI,west_afr
178,Eritrea,179,27.733492715460653,44.190377537748674,55.490052987649165,32.586843821369,56.37396547458521,30.814128973301262,42.43523690053181,55.41161464818777,15.228470563434257,59.696723859939674,58.71561327319817,75.87585693535394,69.74765018341867,57.05772849903694,57.17351325112562,51.307244313040826,41.343940973080755,47.89486886289958,LI,east_af
